Ürün fiyatina gore bir efsane tereddüt etmeden alabirsiniz,Olumlu
Güzel paketleme hızlı teslim teşekkür ederim,Olumlu
Ürün fazla ses çıkarmıyor ve en sert şeyleri bile parçalamada kolaylık sağlıyor,Olumlu
Gayet güzel kullanışlı her eve lazım ürünlerden,Olumlu
Çay makinesinde en iyi marka süpeeeer,Olumlu
"1 adet ölü piksel çıktı. Ips monitör deneyiminiz varsa renkler rahatsız
edici derecede kötü. 1 ms tepki süresi ve 75 hz için katlanacağız..",Olumsuz
Bu ürüne nasıl sessiz diyebilmişler anlayamadım. İlk hız aşamasında bile harıl hurul ses çıkartıyor gereğinden fazla hızlı dönüyor. Diğer iki hızı hiç kullanamadık ki zaten gece yatarken zaten kullanılmıyor sesten. Gürültünün önemsenmediği yerlerde ideal olabilir ama ev için gerçekten çok kullanışsız.,Olumsuz
Parasına göre idare eder. Malzemeleri çok zayıf,Tarafsız
ses çıkışı fiyatına göre güzel. begenmedigim tek sorun var o da  mikrofon kısmında sesi kısıp yukseltememem . kulaklıktan sese müdahale edilebilinse daha iyi olunurdu sadece komple kısıp yada şarkıyı başlayabiliyorsunuz.,Tarafsız
Cezve tadında makine rahatlığında kahve için birebir. Fiyatı da uygun bir sefer de bardağınıza göre 3-4 adet yapabiliyorsunuz.,Olumlu
"Biz satıcı olarak Hepsiburada'dan aldık ve kargo olarak Hepsiexpress ile gönderdiler ancak bu kargo akışından pek memnun kalmadık. Kargo detayını ""Kargo Takip"" alanından net olarak göremiyorsunuz, çm yi aradığınızda onlar da sizinle aynı bilgiyi görüyorlar deta öğrenemiyorsunuz. Hepsiekpressin çm sine yönlendiriyorlar, o taraf da 16:30'a kadar çalıştığından bilgi edinenemeden kargoyu beklemek zorunda kalıyorsunuz. Cihazı araştırıp almıştık, gayet memnunuz.",Olumlu
"Kulağı sıkıyor Baş Ağrıtıyor, ses iyi",Tarafsız
kargo firmasi ürünü 1 haftada getirdi ve urun hasar görmüş servis tutanak tutup gitti geri iade talebinde bulunduk ürün haftaya gidecektir incelenecekte ölme eşşeğim ölme birdaha bu siteden beyaz eşya almam ürünün gelmesi geri gitmesi 1 ayı bulacak Tesekkurler trentyol helal olsun,Olumsuz
fiyatına göre süper,Olumlu
Cam olması nedeniyle tercih ettiğim ürün beklediğimden daha kısıtlı iç hacmi ile sürekli müdahale gerektiriyor yemek yaparken. Daha iyi alternatifleri olduğunu düşünüyorum.,Olumsuz
cihaz fiatının tam karşılığını veriyor.Piyasanın 550 tl.altına aldım.Teşekkür ederim.amazzon com.tr iyi ki varsınız.paketleme ve transfer süreci mükemell cihazı esim için aldım kullanmaya yeni başladık eksi ve artılarını kullandıkça yazacağım.Şunu söyleyeyim benim kullandığım telefon da Huawei Mate 10 lite 64 GB İlk çıkışında almıştım çok memnunum,Olumlu
Ürünü poşete koyup göndermedikleri için teşekkürler.,Olumsuz
"ALDIĞIM ÜRÜNDE SÜREKLİ SORUN YAŞIYORUM YAZILIM SORUNU VAR YAZILIM ÇÖKTÜ
KONYADA YETKİLİ SERVİS BULAMADIM İSTANBUL YETKİLİ FABRIKAYI ARIYORUM
CEVAP VEREN YOK  2 AY OLDU CIHAZI ALALI AMA KULLANAMIYORUM",Olumsuz
"Paketi düzgün olmasina ragmen urün kapaklarinin biri kırıktı. Paketleme
öncesi kırık oldugu farkedilmesine ragmen gönderilmesi hos değil.   Ürün
güzeldi, mağaza ürün modeli icin özel bir istegimi yerine getirdi.",Tarafsız
Çok iyi ve süper performans veriyor tavsiye ederim.,Olumsuz
Beş para etmez. Sesi çok az,Olumsuz
"Yorumlarda yazdığı gibi maksimum 3 fincan değil fincanim büyük olmasına rağmen  5 fincan kahve  yapabilmekte.
Yaklaşık 15 saatte teslimat ????",Olumlu
kibar duruyor idare eder kablolari kisa ama,Olumsuz
"Orjinal ürün en son modeli diğer Galaxy J7 lerde olmayan özellikler var
örneğin parmak izi led bildirim ışığı vs . hanıma almıştım çok memnun
kaldı, herkese tavsiye ederim orjinal ürün, ayrıca mağaza sorumlusu
burcu hanım çok ilgilendi kendisine de teşekkür ederim",Olumlu
Annem eski süpürgenin uzunluğundan ve başlığından dolayı süpürürken çok yoruluyordu. Bu yüzden satın aldım. Hem uzunluğu hem de halıları detaylı ve derinlemesine temizleyen başlığı bizim için çok faydalı oldu. Kablosu ise uzun ve oda geçişleri bu sayede çok kolay.,Olumlu
ses çok tok çok net ama yüksekliği biraz yetersiz geldi.,Tarafsız
"Singer almayı ben de istiyorum ama; yorumlarda bir kişinin söylediği olumsuzluk gibi, makine satan tanıdık dediki dişliler demir değil sıyırıp atıyor, plastik sert kumaşta sıyırıyor dedi.",Olumsuz
Gözaltı koyu Halkalı olanlar kesinlikle almasın kolay dağılmıyor gözaltını daha kuru gösteriyo begenmedim,Olumsuz
Bende yeni taktırdım sadece 3 petek acik 6 adet petek var hepsini açmam gerekirmi,Olumsuz
Olumlu yönleri: Bu grupta alınacak en iyi süpürge diyebilirim boyutları da güzel çok küçük değil,Olumlu
çekilen fotograflarda nokta kırmızı leke mevcut. cihazı yenisi ile değiştirmek istiyorum,Olumsuz
ütüyü daha önce kendime almıştım memnun kalında 1 tane de anneme aldım. ütüleri zorlanmadan yapıyorum bu bile almak için geçerli bir neden :),Olumlu
"urun billdgimiz baymak kalitesi iyi tabiki ama siz bu tavuk lojistikle
calistiginiz surece baymak bile satamazsiniz",Olumsuz
"Ürün harika zaten, tefal kalitesi o konuda anlatılacak çok bir şey yok. Sadece eski ürünlerin paketlerinde ürünle yapılabilecek tarif kitapçığı varmış, bu kutuda çıkmadı. Kargo süresi 10 gün kadar sürdü.Hasarsız teslim için teşekkürler.",Olumlu
ürün orjinal değil.fiyatı ondan uygun.kalitesi kullandıkça belli olur.,Olumsuz
"Ürün çok iyi, hatta gördüğümün en iyisi, ızgara özellikli olanı da
alacam büyük ihtimalle",Olumlu
kordonu var mı?,Tarafsız
"Hızlı kargo
Hemen denedim çok güzel, sessiz, çok güçlü yolluklara için en düşük ayarı kullanmak gerekiyor
Büyük halıları yerinden kaldırıyor
Teşekkürler",Olumlu
satıcı firmaya ilgi ve alakasindan dolayı teşekkür ederiz.,Tarafsız
"kesinlikle mukemmel. daha yuksek modellerinde cekis gucu ve temizlemesi ayni , onemsiz farkli ozellikleri var. bu modeli gonul rahatligi ile alabilirsiniz.",Tarafsız
"Üründen memnunum, içi baya geniş. Yalnız sıcaklık ayarını sabşt tutamıyoruz. Bazı günler çok ısınıyor bazen ise az ısınıyor.",Olumlu
"Olumlu yönleri: Renk tonları iyi.

Olumsuz yönleri: Kumanda ilk gedi açtım çalışmıyor Kanallar arası çok geç geçiş yapıyor proram sistemi güzel değil.",Olumsuz
"Bakır rengini kullanıyoruz.
Harika bir ürün.
Fakat bir kaç kullanımdan sonra metal sensör ucu temizlenmezse taşma yapıyor.
Kullananlara bu önceden belirtilmeli diye düşünüyorum.
Yoksa kullananlar bir iki taşmadan sonra ancak öğreniyorlar.",Olumlu
"ürün elime sorunsuz bir şekilde ulaştı çalışır durumda ok bi sorun yok
fakat kargo paketlenmesi daha özenli olabilirdi.",Tarafsız
aynısı geldi çok teşekkürler,Olumlu
Kaliteli bir ürün,Olumlu
Çok güzel göründüğü gibi,Olumlu
"bu işlemci 7-8 yıllık , piyasada bir önceki nesil işlemci bulmak bile zorken , nasıl olurda bu işlemci kullanılır ? tabiki ikinci el olarak kullanılır , diyelim ki üründe windows 10 var , home fiyatı 110 $+ Kdv , oda yaklaşık 475 TL yapıyor , ürünün gerisi 400 TL mi? ey güzel ülkemin gariban halkı , içi yenilenmiş ikinci el ürünle dolu , yeni bir teneke kasaya para ödeyeceğinizi bilerek bu ürünü alın.",Olumsuz
"Avantajlar : marka
									,	
								
									kapasite<br />Dezavantajlar : fiyatı<br />benim için ideal bri model olarak görüyürum.",Olumlu
"Bizim tercihimiz yerli ürün, bıktık dış ticaret açığından.Geleceğimiz
sahip çıkalım.",Olumlu
"Kurulumu kolay,hem 3g modem  de hem de w lan bağlantısında çalıştı.
Ancak kapsama alanı bana biraz yetersiz gibi geldi.
Hepsi burada iyi ve güvenli bir firma.
Teşekkür eder çalışmalarınız başarılar dilerim.",Tarafsız
"Öncelikle ürünü normal vantilatörden tek ayıran özelligi nemlendirme fonksiyonu, açıkcası çok fark ettirmiyor. Avantajını ben hissedemedim. Kumanda özelligi iyi.

Birde rüzgar modu var HI seviyesinde çalıştırmazsanız, gerçekten güzel bir özellik. Tavsiye ederim ama mucize beklemeyiniz.",Tarafsız
"Ürün iyi diyebilirim, fakat yıllardır kahve içen biri olarak şunu
belirteyim ki Türk kahvesi bu kadar çabuk pişmez/pişmemeli. Biraz daha
yavaştan pişirmeli. Ayrıca ağız kısmı çok ince olduğu için temizlerken
insanın elini yaralayabiliyor. Umarım üretici firmaya bu bilgiler iletilir.",Olumlu
Samsung telefonu şarj etmiyor,Olumsuz
"Alali 9 ay oldu toplasaniz 5 ya da 6 kez kullanmisimdir  ve urun bozuldu.Disliler siyrilma yapti,
internette de arastirdim herkes ayni sikintiyi yasamis ve donuslerde kullanici hatasi denilmis sikayetler goz ardi edilmis.Fakir gibi bi firmaya yakistiramadim dogrusu",Olumsuz
5800 beni dokunmatikle tanıştıran telefondu..nokianın biraz acemi işi çıkarmasına karşın symbian gibi bir işletim sistemiyle telefonunuza istediğinizi yapabiliyorsunuz..Modifiyelerle telefonu n97 bile yapabiliyorsunuz..Müziği sevenler için alın derim..,Tarafsız
evet ürünü beğendim,Olumlu
Teşekkürler ediyorum gayet başarılı,Tarafsız
daha çalıştırmak nasip olmadi ama servis kurdu ve çalıştırdı,Olumlu
"maalesef ikinci kullanmamda dönüşlerde kapı gıcırtısı gibi ses yaptı..
rahatsız edici..",Olumsuz
Magaza ve kargo çok agir çalisiyor ama ürün çok güzel,Tarafsız
"Pandemi donemi mecburiyetden aldik usenmedim kapaklarini acdim sesinden dolayi .
1 0 kg degil icindeki kazan etiketi  yaziyla 8kg yaziyor ..inverter garip kayisli sistem kayis var ..bildigin 20 yillik teknoloji iste.
 su pompasi lak luk otup duruyor.. cok sesli yuruyup gidecek.. kopuk mobuk hikaye .wifi kotusu programi 3 parti yazilim gibi reklam cikiyor araya..
Eskisini tamir etdirdik onu kullaniyoruz..kopukde oglanin cikolata lekesi bile cikmiyor..normaldede cikmiyor..tasaruf icin surekli 40 derece .. eski makinadaki derece ayarini ayarlamaya izin yok..hayel kirikligi",Olumsuz
Üründen hem ablama hem kendima aldık her ikisindede aynı zamanlarda aynı problemleri vermeye başladı borusu hemen kırılıyor boruyu garantiye verdim ve şuan makinede çalışmıyor aynı problemleri ablamda yaşadı  hiç tavsiye etmiyorum bir süreden sonra çekim gücüde azalıyor,Olumsuz
"Ürün piyasa fiyatının daha altında olan bir ürün, göründüğü gibi geldi. Kargo bedava olarak çok hızlı bir şekilde iki gün içinde geldi.",Olumlu
Kasa plastik ekran görüntüsü orta seviye hız iyi,Tarafsız
"merhaba arkadaşlar bu ürünü bir hafta kullandım masamın üzerinde durduğu yerde döküntü haline geldi.
açma kapama düğmesi içine kaçtı,açık olduğunu belirten ışık bozuldu.durduğu yerde ses gitti ve artık çalışmıyor.
servise göndericem bakalım sonuç ne olacak.
alacaklara tavsiyem almayın.",Olumsuz
"Süper hızlı dediler cumartesi sipariş verdim, pazartesi gece kargoya verdiler, salı oldu hala yolda... yorumları da yeni okumak nasip oldu, tüm parçaları eriyor diye çoğu yerde şikayet var. Bileydim almazdım",Olumsuz
Salı sipariş verdim perşembe elimdeydi üründen çok memnum kaldım fiyatına göre performansı çok iyi,Olumlu
elime geç ulaştı hiçbir özeliği yok içinde herhangi bir kapatıcı da yok iade edeceğim,Olumsuz
"daha önce klima kullandım uzun bir süre klima gibi soğutmuyor ama yine de serinletiyor ufo ısıtıcı gibi geldiği yeri soğutuyor ortamı pek soğuttuğu söylenemez, çok basit bir yapıya sahip su haznesi çok saçma geldi suyu soğutucunun alt kısmıda açık bir hazneye koyuyorsun san ki su altından akacakmış gibii geliyor ilkin baya şaşırmıştım başka bir yere mi konuluyor su diye baya düşündüm, soğuk buhar çok etkili değil yada ben pek bir şey anlamadım ama soğutma özelliği içindeki suyu alarak arabanın radyotör gibi soğutma sağlıyor",Olumsuz
Ürün elime ulaşmadı,Olumsuz
"fiyatına göre güzel bir ürün, pişirme süreleri kısa. ürünün malzeme kalitesi iyi, alt motor hariç bütün parçalar bulaşık makinesinde yıkanabiliyor. öyle parçaları at sonra her şeyi makine yapsın yok, başında bekleyip karıştır düğmesine vs basmak lazım. sonuçta fiyatına göre güzel bir ürün. özellikle bebek çorbaları ve mamaları hazırlamak için güzel ürün",Tarafsız
bende redline aldim ama  iptv paketi yok ek paket almak gerekmiş cihaz iyi iptv paketi icinde olsaydi cok daha iyi olacakti.,Tarafsız
hediye olarak aldim guzel gorunuyor,Olumlu
"Anten çekin gücü standart modemlerden farklı değil. 5g kapsaması 5 metre
sonra 3 g ye bağlanabiliyor.120 metre kare evimde köşe noktalarda wifi
çekim gücü 2 ye düşüyor. 200 tl lik modemlerde aynı işi görüyor.",Tarafsız
Ürün görüntü olarak güzel sadece plastik kokusu var yarım saat içinde çay buz gibi oluyor ve artı faturası da yokdu,Olumsuz
"kir göstermesin diye siyah gold sipariş ettim beyaz yolladılar. diğer
arkadaşların aynı sorun hakkındaki yorumları gayet tutarlıymış.",Tarafsız
ürünü daha kuramadık malesef hâlâ servis bekliyoruz,Tarafsız
bu fiyata anca buradan.,Olumsuz
ÇOK SESLİ ÇALIŞIYOR İDARE EDER...,Tarafsız
Olumlu yönleri: Daha önce de kullandığım bir üründü. Ama düsürüp toz haznesinin aparatını kırmıştım. Şimdi hem süpürgeyi aldım hem de yedek tırnak ve toz torbası paketini aldım. Ürün çok hafif ve kullanışlı. Daha önce aldığım başka bir ürünü ağır olması sebebiyle iade etmiştim. Tek endişem 500 W olmasıydı. Çünkü bir öncekini aldığımda daha kanun çıkmamıştı. 1.000 W dı. Şu an bu ürünün 1.000 W ı yok. Fantom la konuştum.Ama 500W da oldukça güzel çekiyor. Ayrıca speedy du 2000 ile bu ürün birebir aynı özelliklere sahip. Yine Fantom dan öğrendim. Kesinlikle bu fiyata süper bir ürün. Şiddetle tavsiye ederim.,Olumlu
iyi fiyat,Olumlu
"bundan önceki kullandığım su ısıtıcısı da arzumdu ve 15 yıldan fazla
kullanmıştım. onun için yine arzum aldım. Ancak daha kaliteli olmasını
beklerdim. kireç süzgeci olarak koydukları filtre yerinde durmuyor
sağlam değil sanırım bu arzumlar da klasik bir sorun hala çözememişler.
Ayrıca cihazın alt tablayla oturma yeri tam oturmuyor buda su kaynaması
sırasında bayağı bi sarsıntı yapıyor. arzum' un sitesine girerek +1 yıl
toplamda 4 yıl garanti yaptım. artık kullanıp bakacağız.",Tarafsız
Harika ... memnunum 👍,Olumlu
Resimdeki kadar büyük deil,Tarafsız
İki tane aldım bir tane iyi çalışıyor diğer ses çıkarıyor,Olumsuz
tavsiye etmiyorum fakat satıcı gercekten cok ilgili,Olumsuz
herkes olumlu tarafını yazıyor bende olumsuz yönlerini yazayım.Ürünün 3 ısıtıcısında birisi sürekli yanıyor fakat diğer ikisi ayarı max'a getirmeme rağmen 2 dakikada bi kapanıyo tek göz yanıyo biraz zaman geçtikten sonra açılıyor ama çok verimli ısıtmıyor.,Tarafsız
ceyizime aldim buharlı ütü almaya gerek olmadığını gösterdi,Olumlu
Beklediğim gibi çıkmadi kalitesiz geldi,Olumsuz
burdan almadık başka bi yerden aldık. şu olumlu yorum yapanlar ya çay içmemişler burdan ya da çay tiryakisi değiller. öncelikle malzeme kalitesi çok kötü. ikincisi demlikteki plastik kab çok kalitesiz ve belli bi süre sonra kokusunu deme veriyor.  üçüncüsü suya da metalin kokusu çöküyor. kısacası verdiiiniz paraya yazık,Olumsuz
elime çabuk ulaştı ve guzel,Olumlu
Sabah kontrol ettim 1399 tl idi öğleden sonra 1610 tl olmuş nasıl bir ticaret anlayamadım,Olumsuz
"Ürünün ütüleme performansı çok iyi, kablo uzunluğu oldukça yeterli. Kargo ve teslimat başarılı. Ancak ürün çok ağır, on dakika ütüleme sonrası gerçekten kolda ağrı yapıyor.",Tarafsız
"Eğer kaliteli ve fazla yer kaplamayan bir ürün arıyorsanız, asla başkasına bakmayın en iyinin de daha iyisi",Tarafsız
ürün birebir aynısı geldi çok özenli paketlenmiş,Olumlu
hiç çekmiyor gelir gelmez 3 kere tamir gördü kokuyu hiç almıyor.sifir,Olumsuz
"Kullanışlı,ama buhar dügmesınnde problem var basılmıyor.",Tarafsız
Ürünü sipariş verdim bir hafta hazirlanması sürdü .sonra başka bir tedarikci firmaya yonlendirler neyse. ürün geldi deneyim dedim( once bi sarj ettim 10 saat dikkat edin tam oturmuyor yerine) Arkadaslar hic abartmıyorum kimseye hakarette etmiyorum yayinla bunu hepsiburada lütfen. tavuk nasıl yolunur aynen öyle yoldu beni. ben yandim arkdslarlar siz yanmayın paramı çöpe attım anlayacağınız tabiki ürünüde ...kalın sağlıcakla.,Olumsuz
"İyi ısıtıyor ancak ısı ayarlama düğmesi çok ucuz malzemeden yapılmış ve zor dönüyor, kısa zamanda bozulacak gibi :/",Tarafsız
9 sene önce kullandığım bir telefondu o zamanlar çok iyiydi,Olumlu
Üründe ses karşı tarafa çok az gidiyor. 2 defa garantiye göndermeme rağmen sorun çözülmedi. Kısaca bulaşmayın pişman olursunuz benim gibi,Olumsuz
"Harika bir ütü anneme almıştım indirimdeyken, daha sonra ablamın çeyizine de aldım oda çok memnun kaldı",Olumlu
"ARÇELİKTEN UZAK DURUN 
16/ 10/2019 TARİHİNDE ARÇELİK -9670 CTB model fırın aldım
Fırın için 4 defa servis geldi. Servis elemanı pişirmiyor diye rapor veriyor. Bu arada 28 telefon görüşmesi  üç kez servis merkezine giderek yüz yüze görüşme Whatsapp iletişimi ve mailler   Ama fırın değerleri normal hiç bir şey yapamayız. Bunu söyleyen ARÇELİK Genel Müdürlüğü.  Başınıza dert almak istiyorsanız. Bu fırını alın ama pişirme yapmayın.",Olumsuz
Çok kullanışlı bir ürün sadece biraz küçük geldi görünüşü,Olumlu
Urun 25 tl lik ürünlerle ayni,Tarafsız
Mükemmel Sony tv,Tarafsız
Ürün çok şık ama ultra bir ısıtıcı değil,Tarafsız
ürün 6 saate kadar cildinizi matlaştırıp yağlanmayı göstermiyor ama sadece bu kadar sebum üretimini düzenlemiyor malesef,Tarafsız
benim ve çocuğumun ev tozlarına karşı alerjisi cıkınca araştırma yapmaya başladım ve o zaman duydum ilk dyson markasını. daha detaylı inceleyince kullanıcı yorumları cezbettı ve kullanan bır arkadasın da tavsıyesı sonucu aldık süpürgeyi. bir gün önce silinip süpürülmüş olan evin bir halısından çıkan toz tüy yumağı bizi şoka ugrattı. pislik içinde yaşıyormuşuz resmen dyson big ball alerji 2 modeli hipnotize etti bizi. evımızın yenı bır üyesidir artık aşk yaşıyorum şuan.,Olumsuz
Ürünü bir kaç sefer denedim içine çok ürün koyaunca performansı düşüyor ama buz filan kırmada çok iyi buzlu içecek yapabilirsiniz içine fazöa koymazsanız iyi ama diğer türlü sizi biraz uğrastırıyor,Olumlu
Çok çok kötü ve kesinlikle paramı helal etmiyorum. Sizin yüzünüzden evde huzursuzluk çıktı. Siz bazı insanların ne zorluklarla eşya aldıklarından habersiz siniz herhalde😡😡,Olumsuz
çok güzel bir ürün düşünmeden alabilirsiniz kekler poğaçalar harika oluyor iyiki almışım,Olumsuz
Urun ses bakimindan yetersiz,Olumsuz
mükemmel ürün . fiyatı üründe daha mükemmel :),Olumlu
ürün çok kaliteli ve çok kısa sürede elime ulaştı,Olumlu
güzel ürün kaliteli,Olumlu
bende 6344 aldım ilk zamanlar biraz köpüklü yıkadı servis çağırdım parlatıcıdan olabilir falan dedi şimdi parlatıcıyı koymuyorum köpük yok bakalım,Tarafsız
Kargo baya hızlıydı ürün kaliteli saglam geldı:),Olumlu
Şimdilik sıkıntısız kullanıyoruz 👍,Olumlu
"24 saat bile sürmedi ürünün elime geçmesi. Mağaza yetkilisi her türlü
soruya hızlı cevap veriyor. Sipariş ettikten 30 dk sonra kargo numarası
işlendi daha ne olsun vestel yetkili servisinde çok ilgililer. Resim
atmak isterdim ama uygulama izin vermiyor.. Tekrar teşekkürler",Olumlu
Piyasadaki birçok ürüne nazaran gerek fiyat gerekse performans olarak hem uygun hemde çok kaliteli bir ürün.harika derece sessiz ve vakum gücü çok yüksek.Elektrik sarfiyatı bile çok az A sınıfı.teşekkürler philips,Olumlu
çekim güzü daha iyi olmalı ve usb alıcısı mini değil uzun bu çok saçma.,Tarafsız
üründe sıkıntılar var.,Olumsuz
eşime aldım. gayet memnun. şarz olayı süper. nerdeyse 2 gün rahat gidiyor. diğer özellikleride beklentiyi rahat karşılıyor.,Olumlu
fiyatına göre iyi fena değil,Tarafsız
"urun iyi oyle dandik degil orta butceli bi ailenin isini rahatlikla
gorur. memnun kaldim.",Olumlu
Hem pratik hemde çok uygun kesinlikle alınmalı,Olumlu
"Ben 9 senedir kullanıyorum ,birgün bile bozulmadı,çok dayanıklı",Tarafsız
annem için almıştım çok güzel telefon.samsung garantili olmasida harika,Olumlu
"Usb 3.1 i görüp uçacağını sanmayın, iki adet aldım, denemeyi 3.1 farklı portlarda ikisinin de okuması  130MB/sn olsa da yazması daha önce aldığım 3.0 versiyonu ile eşit sayılır. 2.5gb film dosyasının yazma değeri  50MB/sn lerde başlasa da yarısında  20MB/sn lere kadar düştü.  Belleğin uç kısmı dahil plastik , çok hafif, ultrafit 3.0 kadar malzeme kalitesi beklemeyin.",Tarafsız
Hayır ürün kırık iade edecem,Olumsuz
ürün dışardan açıkça görülebilecek kadar arızalı tuşları bozuk,Olumsuz
Tahsil durumu RE-ZA-LET.Yazma hızı en fazla 17 MB.Bu paraya değmez.,Olumsuz
"Fazla büyük ben fark etmeden aldım, üzerindeki kumaş çok kalın değil. Ben bu deseni beğendiğim için aldım fakat gri renkte sıradan örtü var.",Olumsuz
10 numara çekiş beğendim hafif ve sağlam,Olumlu
bluetooth var diyor...halbuki yok alacak olanlara uyarı!!!!,Olumsuz
çok güzel ızgara balık ve en güzeli lahmacun yapmak,Olumlu
Olumlu yönleri: Ürünü beğendim  ilerleyen günlerde sıkıntı çıkarmazsa bence parasına göre idal bir ürün,Tarafsız
Ürünü alalı baya oldu ama bugüne kadar sorun yaşamadık çok memnunuz,Olumlu
Nerde eski Philips makinem nerde bu Kesmede bir sıkıntı yok ama keserken plastik başlığın içi saç doluyor sürekli durdurup temizlemek gerekiyor. Makinenin içi her traşdan sonra gene saç doluyor bıçakların arası bile saç doluyor temizlemek çok zor. Bu sebeple bu tip modelleri alırken bunları göz önünde bulundurun.,Olumsuz
"Alırken bu modemle Asus (modeli hatırlamıyorum) arasında kalmıştım. Ethernet portu 4 adet olduğu için TP-Link modemi tercih ettimiştim, fakat wifide 8-10 metrede bile büyük sinyal kaybı var. Hatta hiç çekmiyor. Memnun kalmadım. Aldığımda günlerde kullanma imkanım olsaydı iade ederdim.",Tarafsız
Tavsiye ederim güzel ürün,Olumlu
Güzel kullanışlı ancak su ısınınca otomatik atmıyor düğmesi,Tarafsız
"Çekim gücü çok iyi ama biraz gürültülü. Akşam çalıştırmamanız tavsiye
olunur :)",Olumlu
ürün kötü reis,Olumsuz
Güzel ürün ama biraz kalitesiz duruyor,Olumlu
"ürün 4 günde elime ulaştı montajını yaptım ve kullanıyorum ama sesi biraz fazla gercekten uğultu yapıyor.
ama asıl amacı olan kötü havayı iyi çekiyor.",Olumsuz
Hiç güzel cihaz değil çok yavaş kendiğinden şarjı gidiyor aldıgıma şu an çok pişmanım,Olumsuz
İlk kez kullandım ve begendim umarım böyle devam eder.,Olumlu
"paket bugün elime ulaştı,ses seviyesi gayet tatmin edici. genel yorumlara bakarak aldım gayette güzel. memnun kaldım. tavsiye ederim.",Tarafsız
Fiyatına göre iyi bir ürün olduğunu söyleyebilirim. Motor gücü elbetteki çok iyi denemez ama buz kırıyor özellikle yumuşak meyveleri anında  püre haline getiriyor. Yeni geldi günde en az 2 kez kullanıyorum şimdilik bir problem yok kendi adıma memnunum.,Olumlu
ürün çok güçlü ve hafif fiyatı da uygun tavsiye ederim 👍🏻,Olumlu
"2 haftadır kullanıyorum/orta düzey dota, ko oyuncusuyum 
+ yönleri bir kere ucuz ve makro kurulumu çok basit youtubeta videoları izleyerek kolay makro, skill ayarları yapabilirsiniz, bileğinizi koyduğunuz aparat eklemisler isterseniz kullanabilirsiniz ben şahsen kullanmıyorum, tuslara basma hissi iyi geldi, yukarda windows tusunu kapatabiliyorsanız oyun sırasında alt tusu yerine yanlıslıkla basıp oyundan çıkmanız engellenmiş güzel olmus
- yönleri tasarım kötü, ışık aydınlatması yok gece zor olabiliyor, tuşları bana küçük geldi biraz dolma parmaksanız tavsiye etmem. kablosu güven vermedi örgülü değil

Birde yazılmamıs bazı bilgiler paylasmak istiyorum
-klavyenin boyu 47cm bilek aparatı ile  eni ortasından yaklaşık 18 cm 23 cm 

genel olarak beginner/orta düzey oyuncuysanız bunla başlamanızı tavsiye ederim",Tarafsız
"1000 devir ve ürerinde çok ses yapıyor.
içinden Metal sürtme sesi geliyor.
Yıkaması   ve kurutması sessiz ama sıkmada tam tersi uçak gibi ses çıkartıyor..
Üretimsel bir.hata mıdır. Yoksa bizim makina da mı sıkıntı var anlamadım",Olumsuz
"Süpürgenin kutusu açıktı ve tozlanmıştı.Bunu bildirdiğimde geri dönüş
yaparak özür dilediler ve ürünü kontrol amaçlı açtıklarını belirttiler.
Süpürgeyi 3-5 kez kullandık azıcık çekse arada bir kullanacağız ama
malesef HİÇ ÇEKMİYOR. Aldığıma pişmanım. Paranızı çöpe atmayın kaliteli
birşey alın derim.",Olumsuz
ürünün paketleme şekli çok özensiz biraz dikkat gösterilirse iyi olur,Olumsuz
harika bi ürün beğendim,Olumlu
bosh kalitesi fazla söze gerek yok .herkese şiddetle tavsiye ederim,Olumlu
Ürün ses deneyimi baslar tizler her konuda güzel.300 liraya en güzel 5+1 lerden. Kargolama sürecinde satıcı hepsiburada olmasına rağmen ürün kendi kutusunda kargolanmış ayrıca bir kutu içerisinde gelmedi.  Kutusu üzerinde sağı solu yıpranmış sanki 2.el ürün alıyor izlenimi vardı ama net bir darbe izi olmadığından ürünü teslim aldım.,Olumsuz
"Fırın aldım. Yorumlara baktığımda alan kişilerin fırınında ezikler
olduğunu okudum. Satıcıyla iletişime geçip durumu anlattım ve ekstra
paketleme istedim korunaklı olması için. Satıcı ciddiye almadı ve
maalesef ürünümün üzeri ezik bir halde geldi. Sırf iade işlemiyle
uğraşmamak kabul ettim. Ama başka satıcılardan almanızı tavsiye ederim.
Ben memnun kalmadım.",Olumsuz
harika bir ürün,Olumlu
Harika tavsiye ederim,Olumlu
Harika bir ütü.,Olumlu
"Urunu 2 gun kullandim. plastik kalitesi cok iyi, pc baglantisi sorunsuz ve veri aktarim hizi yuksek vede en onemlisi inanilmaz dusuk bir surede tam sarj oluyor, bunlar urunun olumlu buldugum yonleri.
Negatif taraflari ise maksimum ses duzeyinin dusuklugu, bas kuvvetinin zayifligi ve herne kadar sadece denemek icin 10 dakika kadar kullanmis olsamda urunle gelen kulakici hoperlorlerin saka gibi olmasi, benzer ses kalitesinde uzakdogu mp3calarlar 10-15dolar. Bu nedenlerden dolayi urunu iade edecegim. Eger kuvvetli bas ve tok sesle muzik dinlemeyi seviyorsaniz baska urunu tercih etmenizi tavsiye ederim. Araba yada harici hoperlore baglamak icin ise tercih edilebilir bir urun.",Olumsuz
Siparişim alındıktan sonra hemen kargolandı.Gönül rahatlığıyla alışveriş yapabilirsiniz,Olumsuz
