,Dominant_Topic,Perc_Contribution,Topic_Keywords,0
6289,0.0,0.8851000070571899,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",çeyiz için almak kalite bir ürün 
6290,0.0,0.8122000098228455,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün gayet güzel ama kulak ve şarj alet beğenmek 
6291,0.0,0.8992999792098999,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",orjinal ürün kalite hızlı kargo güvenilir alışveriş 
6292,3.0,0.9431999921798706,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","Ürün güzel ancak 12 volt olmayan özellikli olan gönderilmiş. ben oto
için almıştım. 220volt 12volt çevirici satın almak zorunda kaldım. ürünü
satın alırken mağazaya 12 voltlu versiyonu olması geektiği mesajını atın.  ,-1"
6293,0.0,0.32269999384880066,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok","Bu fiyata daha mantıklısı alınır 
Oyun için asla almayın   iş için iyi  ,0"
6294,0.0,0.6025000214576721,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",sprey şişmek darbe almak orjinal ama yurtdışı gelmek ürün 
6295,0.0,0.8708000183105469,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",avantaj çekişmek Br dezavantaj gürültü Br başka bir model kendi kullanmak memnu anne almak 
6296,0.0,0.9269999861717224,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",fiyat ve performans olmak oldukça kullanmak bir ürün tavsiye etmek 
6297,0.0,0.7524999976158142,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",fiyat göre bir ürün yapmak iş görmek 
6298,3.0,0.6305999755859375,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","Kutu iyi fakat firma gevşek personeller gevşek kargo süresi uzuyorda
uzuyor destek kötü gönderdik diyorlar bir gün sonra sorgulama yapıyorum
gelen giden yok  ,-1"
6299,0.0,0.7318999767303467,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",kargo iyi 
6300,4.0,0.4316999912261963,"., çok, ve, bir, için, ,1, ,0, güzel, ama, iyi, da, ürün, bu, Ürün, biraz, gücü, gibi, daha, fakat, göre, değil, gayet, yok, sık, ederim, de, en, olması, ağır, hızlı",kargo hizmet 
6301,4.0,0.7994999885559082,"., çok, ve, bir, için, ,1, ,0, güzel, ama, iyi, da, ürün, bu, Ürün, biraz, gücü, gibi, daha, fakat, göre, değil, gayet, yok, sık, ederim, de, en, olması, ağır, hızlı","Daha önceden 65w gücünde bir soğutucu almıştım ancak hiçbir etkisini
görmediğim için iade etmiştim . Daha sonra bu ürünü aldım. Güçlü ve
üflemesi oldukça iyi. Ortamın derecesini yükseltmiyor ama sıcakta
kurtarıcı olabilir. Klima İçin yeri veya bütçesi olmayanlar İçin
alternatif olabilir . Ancak en düşük modunda bile çok sesi. Tek ve en
büyük sıkıntısı bu  ,0"
6302,3.0,0.9611999988555908,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","ürünü pek beğenmedim su miktarını fazla yapıyor ve capucino ve lattede
su ve kahveyi ayarlama özelliği yok.değmez.  ,-1"
6303,0.0,0.8849999904632568,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",beklemek gibi ve çok hızlı göndermek 
6304,0.0,0.36890000104904175,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok","uygun fiyat kaliteli  buzdolabı 
zarif ve güzel kullanım olarak iyi dizayn edilmiş.  ,0"
6305,3.0,0.5663999915122986,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var"," ,1 yönleri: Küçük ve hafif olması sebebiyle memnunuz. Sesi de normal.

 ,-1 yönleri:  ,-1 yönü halıda öne doğru kolay gitmiyor  ancak sürekli kullanmak için almadığımız   arasıra dökülen kırıntılarda kullanacağımız için sorun olmayacak. Belki küçük başlığını kullanırsak daha kolay kullanılabilir.  ,1"
6306,0.0,0.7330999970436096,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",idare etmek 
6307,0.0,0.698199987411499,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",mükemmel Hepsiburada çömmek a teşekkür 
6308,3.0,0.8535000085830688,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","Klavyesi idare eder ama mouse tam bir hayal kırıklığı. M185 model mouse geliyor. Daha önce M220 model mouse almıştım. O çok iyi. Çok sessiz. Rahatsız etmiyor. Ama bu mouse çok rahatsız ediyor. Ortadaki kaydırma tuşuna basmak işkence. Çok ses çıkartıyor ve çok sert. Bi zamandan sonra insanın kaldırıp atası geliyor.

Klayve:
malzeme kalitesi: 7/10
tasarım: 6/10
yazarken rahatsız etmeme (aşırı ses  basarken zorlanma vs): 5/10

Mouse:
malzeme kalitesi:7/10
tasarım: 7/10
kullanırken rahatsız etmeme (aşırı ses  basarken zorlanma vs): 3/10  ,0"
6309,0.0,0.9269999861717224,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ay olmak tek kulak ses gelmek başlamak ve mikrofon çalışmak 
6310,0.0,0.8253999948501587,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",sipariş gün sonra teslimat ürün de beklenti karşılamak gayet iyi 
6311,0.0,0.9420999884605408,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",çamaşır makina ne kendi ne Antalya servi kesinlikle önermek biz yanmak siz yanmak 
6312,4.0,0.9495999813079834,"., çok, ve, bir, için, ,1, ,0, güzel, ama, iyi, da, ürün, bu, Ürün, biraz, gücü, gibi, daha, fakat, göre, değil, gayet, yok, sık, ederim, de, en, olması, ağır, hızlı","Beğendim çeyizime almama rağmen denedim çok güzrl ütülüyor artık tekrar
paketleyip kaldırabilirim gönlüm rahat  ,1"
6313,0.0,0.5861999988555908,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",anne kalp çalma güzel bir yolmak 
6314,4.0,0.7820000052452087,"., çok, ve, bir, için, ,1, ,0, güzel, ama, iyi, da, ürün, bu, Ürün, biraz, gücü, gibi, daha, fakat, göre, değil, gayet, yok, sık, ederim, de, en, olması, ağır, hızlı","fiyat performan sürünü başlangıç seviyesi için ideal bi ekran kartıyla
birlikte alınıp kullanılabilir  ,0"
6315,0.0,0.8991000056266785,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",paketlemek iyi sorumak cevap vermek iletişim iyi 
6316,0.0,0.733299970626831,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",hayır beğenmek 
6317,0.0,0.8659999966621399,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün gayet güzel ve kalite 
6318,0.0,0.6638000011444092,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",şık ama servis kaymak bulundurmak 
6319,4.0,0.5435000061988831,"., çok, ve, bir, için, ,1, ,0, güzel, ama, iyi, da, ürün, bu, Ürün, biraz, gücü, gibi, daha, fakat, göre, değil, gayet, yok, sık, ederim, de, en, olması, ağır, hızlı","çalışması sessiz ve güzel ama ürün kesinlikle inox değil. gri boyalı ön
rafa diğer taraflar beyaz.  ,-1"
6320,0.0,0.866100013256073,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün kalite ve iyi fiyat 
6321,0.0,0.7389000058174133,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",Note dakika şarj etmek dk da yüz saat fazla 
6322,0.0,0.8998000025749207,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",teşekkür hepsi burmak çömmek ürün sorumsuz ulaşmak 
6323,0.0,0.9496999979019165,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",bu fiyat böyle güzel ürün açıkçası ben şaşırmak mark takıntı olmak bence hiç düşünmek demek 
6324,4.0,0.6527000069618225,"., çok, ve, bir, için, ,1, ,0, güzel, ama, iyi, da, ürün, bu, Ürün, biraz, gücü, gibi, daha, fakat, göre, değil, gayet, yok, sık, ederim, de, en, olması, ağır, hızlı","ürün anlatıldığı gibi orta halli ama kargoda oluşan ezik bükükler vardı
.Ürünün servisi berbat işini bilmez konusuna hakim değil bunları göze
alarak spariş verin  ,0"
6325,1.0,0.8366000056266785,"., .., hem, bir, ama, alt, görmek, yok, cok, gibi, ve, kısım, icin, konu, de, -1, ,, sanki, kasmak, ses, urun, alınmak, ne, ,0, aparat, <, ekranmak, gerekmek, pek, Görür",ben Wifi Ante görmek 
6326,0.0,0.8849999904632568,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",çok güzel ve kullanmak bir ürün 
6327,0.0,0.8191999793052673,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",almak en iyi süpürge fiyat ve teslimat ile ilgili Hepsiburada çömmek a ayrıca teşekkür 
6328,3.0,0.7836999893188477,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","usb hızı ve kalitesi iyi ama biraz fazla ısınıyor korkutuyor açıkçası
buda beni yanıcakmış gibi önemli bilgileri attıktan sonra yanarsa diye düşündürüyor  ,0"
6329,3.0,0.5572999715805054,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","davlumbaz güzel beklentilerimi den güzel geldi fakat içindeki lamba
kırıkcikti yüksek ihtimalle kargocularin suçu parçaları içindeydi çünkü
banada geri göndermesi falan zor geldi zaten ihtiyacında var acil
taktırdım oyle  ,-1"
6330,0.0,0.9269000291824341,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün çok pratik kalite renk resim gibi çok kolay temiz 
6331,3.0,0.6912000179290771,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","arkadaşlar öncelikle malzeme kalitesi ve işçiliği çok iyi değil ( zaten
beklemiyordum da) ancak benim sıkıntım ısıtıcı termostatı çok cabuk
atıyor ve ısıtmaya ara verip soğumaya geçiyor. bunun olma sebebi metal
gövde çok cabuk ısınıyor  ve termostatın olduğu çevirme potunun
etrafında yoğun ısı oluşumuna sebep oluyor. farklı markaları gerek eş
dostta gerekse mekanlarda gözlemlediğim kadarıyla termostata girme
süreleri çok uzun ancak bu marka ve modelde çok çabuk termostata giriyor
haliyle ortamı çok ısıtamadan kapanıp açılıyor ısıtıcı...  ,-1"
6332,0.0,0.7835000157356262,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",Vestel uzak duru ne demek istemek ürün Alisa anlamak özellikle derin aşırı ses yapmak 
6333,3.0,0.4004000127315521,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","Paketleme berbattı sağı solu çarpmış yamuk bi vaziyette geldi.Resimde
tel rezistans olup boru rezistanslı geldi ki ben boru rezistanslı
olduğunu bilsem almazdım.Resmen hüsran..Geldiği gibi çöpe gidecek
kesinlikle almayı düşünmeyin.  ,-1"
6334,2.0,0.663100004196167,"., -1, ,, bir, !, bu, de, ,0, için, ), da, ve, (, Bu, diye, var, ürün, VE, daha, sonra, ;, BİR, ürünü, iade, ne, 3, kadar, ..., yok, ''","Ürün paketlemesi berbat. Hiçbir koruma yok. Paketi aldığımda altı
açılmıştı. Arka kafesindeki tellerden biri yamulmuş  gövde üzerinde
soyulma olmuştu. Yanlış adrese kargo yapıldı. Mağazaya durumu
ilettiğimde  kargo firmasının sisteminde öyle göründüğünü  doğru adrese
teslim edileceğini  kargo ile görüşmeden bana ilettiler.      Doğal
olarak yanlış adrese geldi kargom. Biraz sesli çalışıyor sadece.
Görüntüsü  performansı başarılı. Malzemesi kaliteli görünüyor. İlerde
anlarız bakalım.  ,-1"
6335,0.0,0.5049999952316284,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",metreküp değil bey çekmek bilmek kuru gürültü 
6336,3.0,0.7817999720573425,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","ürün arizali geldi geri gönderdim ürünü kargodan bile teslim almiyorlar
geri size gelir ürün diye ukalaca cevap veriyorlar durduk yere
sinirlerinizi yıpratmayin  ,-1"
6337,0.0,0.6898999810218811,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",fena kargo hariç her şey iyi 
6338,3.0,0.932699978351593,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","henüz kullanıma açmadım inşallah sorunsuz olur    henüz kullanıma
açılmadı  ,-1"
6339,0.0,0.20000000298023224,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok", 
6340,0.0,0.9329000115394592,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ben almak Ocak ve fırın aynı anmak çalışmak bazı yemek pişirmek 
6341,0.0,0.7996000051498413,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",beğenmek kırık gelmek 
6342,0.0,0.899399995803833,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",hızlı teslimat ve kalite paketlemek için teşekkür 
6343,0.0,0.8995000123977661,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ses ora çok düşük kalite sakın almak 
6344,1.0,0.5406000018119812,"., .., hem, bir, ama, alt, görmek, yok, cok, gibi, ve, kısım, icin, konu, de, -1, ,, sanki, kasmak, ses, urun, alınmak, ne, ,0, aparat, <, ekranmak, gerekmek, pek, Görür","Elime ulaşan kargo eksik olması anlaşmalı olduğunuz firma konu
muhattabının internet sitenizde olduğunu belirtti.Kredi kartımdan iki
ürün kesilmesine rağmen tek ürün elime geçti konuyla ilgilenilmesini
tarafımca istiyorum.  ,-1"
6345,0.0,0.8991000056266785,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ben böyle sipariş vermek bu düzeltmek istemek 
6346,0.0,0.7426999807357788,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",çok kalite ekranmak renk koşu gitmek 
6347,2.0,0.4903999865055084,"., -1, ,, bir, !, bu, de, ,0, için, ), da, ve, (, Bu, diye, var, ürün, VE, daha, sonra, ;, BİR, ürünü, iade, ne, 3, kadar, ..., yok, ''","Hasarlı ürün geldi iade edemedim. Anlaşmalı olduğu kargo iade için ürünü
anlaşma donduruldu diyerek teslim almadı. Bu sürede iade süreci geçtiği
için ürünü iade edemedim. Gerekli yerlere şikayetimi yapacağım  ,-1"
6348,0.0,0.9552000164985657,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürümek en önem tuş yemek çıkmak se çok fena değil ama kullanmak malzeme gayet hiç tavsiye etmek 
6349,0.0,0.7998999953269958,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",telefon özellik görsel fiyat göre çok iyi hizmet çok hızlı ve güzel 
6350,0.0,0.8853999972343445,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",hızlı göndermek gerçekten çok güzel teşekkür 
6351,0.0,0.8658000230789185,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",beğenmek piyasa ucuz orjinal fatura 
6352,0.0,0.6274999976158142,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün süper mükemmel muhteşem 
6353,2.0,0.4162999987602234,"., -1, ,, bir, !, bu, de, ,0, için, ), da, ve, (, Bu, diye, var, ürün, VE, daha, sonra, ;, BİR, ürünü, iade, ne, 3, kadar, ..., yok, ''","bu kadar kötü bir paketleme görmedim  hatta buna paketleme bile denemez. sadece bi kutunun içine koyup göndermişler. kargonun sağlam çıkıp çıkmaması tamamen şansınıza bağlı.

ürüne gelirsek parasının hakkını veren bir ürün. kağıt üstünde ne özelliği varsa geçerli  ,0"
6354,0.0,0.3402999937534332,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",cihaz ısınmak tekrar soğumak yumurmak yarım saat pişirmek 
6355,2.0,0.9846000075340271,"., -1, ,, bir, !, bu, de, ,0, için, ), da, ve, (, Bu, diye, var, ürün, VE, daha, sonra, ;, BİR, ürünü, iade, ne, 3, kadar, ..., yok, ''","BU SERİYİ İLK KULLANIŞIM. DAHA ÖNCELERİ YAĞLI CİLTLER İÇİN OLAN KREM
OLANI KULLANIYORDUM VE AÇIKCASI O ÜRÜNDEN DAHA İYİ PERFORMANS ALDIM.
ÜRÜNÜN PARFÜMSÜZ OLMASI BENİM İÇİN AYRI BİR ÖNEM TEŞKİL EDİYOR. GÖZÜ
KAPALI BU MARKANIN KREMSİ TEMİZLEYİCİLERİNİ ALABİLİRSİNİZ. TABİ KULLANIM
SONRASI İYİ BİR NEMLENDİRME YAPMANIZ LAZIM  ,0"
6356,3.0,0.8029000163078308,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","Bu fiyata bunlar normal ama bilinmesi gerekenler; Ürün siyah denmişti değil  Lacivert renklerde  genede şık. Bir tek teredütüm saatin boya soyulma riski. Yazılımı kötü Türkçe'de karakterler bozuk. Şarj çabuk bitiyor. Diğer söylenen herşeyi çalışıyor arkadaşlar...Telefonunuza BT Notification yükleme için saatte bir QR kod çıkıyor taradığınızda sizi yönlendiriyor. Küçük bir fiyata akıllı saat merakını gidermek isteyenler için uygun bir ürün.  ,-1"
6357,0.0,0.9423999786376953,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürümek yaklaşık Yıldır kullanmak günü en ufak bir azalmak olmak kesinlikle tavsiye etmek 
6358,1.0,0.4399999976158142,"., .., hem, bir, ama, alt, görmek, yok, cok, gibi, ve, kısım, icin, konu, de, -1, ,, sanki, kasmak, ses, urun, alınmak, ne, ,0, aparat, <, ekranmak, gerekmek, pek, Görür",hem kalite hem şık 
6359,1.0,0.5177000164985657,"., .., hem, bir, ama, alt, görmek, yok, cok, gibi, ve, kısım, icin, konu, de, -1, ,, sanki, kasmak, ses, urun, alınmak, ne, ,0, aparat, <, ekranmak, gerekmek, pek, Görür",kalite pek iyi değil montaj zor pervane korku emniyet şerit halka takmak zor 
6360,0.0,0.5997999906539917,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",paket içerik çok güzel ambalajlamak güzel 
